Unnamed: 0,Doll_name,Link,Picture_link,Number_of_bids,Minimum_bid,Final_price,Estimated_price_range_min,Estimated_price_range_max,final_tags
2742,Lot of 2: German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2__German_Bisque_Child_Dolls_______________-LOT111432.aspx,https://auctions.morphyauctions.com/ItemImages/000111/111432a_sm.jpeg,1,37,270,150,300,111432a_
2902,Lot of 2: German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2__German_Bisque_Child_Dolls_______________-LOT105458.aspx,https://auctions.morphyauctions.com/ItemImages/000105/105458a_sm.jpeg,2,37,270,150,300,105458a_
1806,Lot Of 2: Signed Mary Hoyer Dolls.,http://auctions.morphyauctions.com/Lot_Of_2__Signed_Mary_Hoyer_Dolls_________________-LOT182989.aspx,https://auctions.morphyauctions.com/ItemImages/000182/182989a_sm.jpeg,1,75,270,300,500,182989a_
2558,Large Assortment of Doll Heads.,http://auctions.morphyauctions.com/Large_Assortment_of_Doll_Heads____________________-LOT135866.aspx,https://auctions.morphyauctions.com/ItemImages/000135/135866a_sm.jpeg,3,12,270,50,100,135866a_
187,Lot Of 3: Dollhouse Gentlemen Dolls.,http://auctions.morphyauctions.com/Lot_Of_3__Dollhouse_Gentlemen_Dolls_-LOT450454.aspx,https://auctions.morphyauctions.com/ItemImages/000450/18190963_1_sm.jpeg,3,200,270,400,600,18190963_
1965,Lot Of 4: All-Bisque Dolls.,http://auctions.morphyauctions.com/Lot_Of_4__All_Bisque_Dolls________________________-LOT175365.aspx,https://auctions.morphyauctions.com/ItemImages/000175/175365a_sm.jpeg,1,37,270,150,300,175365a_
3412,Lot of 3: American Dolls.,http://auctions.morphyauctions.com/Lot_of_3__American_Dolls__________________________-LOT85510.aspx,https://auctions.morphyauctions.com/ItemImages/000085/85510a_sm.jpeg,1,50,270,200,300,85510a_
3066,Lot of 3: German Parian & Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_3__German_Parian___Bisque_Dolls____________-LOT107347.aspx,https://auctions.morphyauctions.com/ItemImages/000107/107347a_sm.jpeg,2,37,270,150,300,107347a_
3264,Lot of 4: Black Dolls.,http://auctions.morphyauctions.com/Lot_of_4__Black_Dolls_____________________________-LOT92569.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92569a_sm.jpeg,3,50,270,200,400,92569a_
2570,Lot of Small All-Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_Small_All_Bisque_Dolls_____________________-LOT115683.aspx,https://auctions.morphyauctions.com/ItemImages/000115/115683a_sm.jpeg,1,25,270,100,200,115683a_
3273,Lot of 3: Cloth Caricature Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Cloth_Caricature_Dolls__________________-LOT93295.aspx,https://auctions.morphyauctions.com/ItemImages/000093/93295a_sm.jpeg,2,37,270,150,300,93295a_
2905,Lot of 3: A.M. German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_3__A_M__German_Bisque_Dolls________________-LOT105461.aspx,https://auctions.morphyauctions.com/ItemImages/000105/105461a_sm.jpeg,3,20,270,80,150,105461a_
3276,Lot of 2: Miniature Lenci Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Miniature_Lenci_Dolls___________________-LOT93289.aspx,https://auctions.morphyauctions.com/ItemImages/000093/93289a_sm.jpeg,1,75,270,300,400,93289a_
3279,Lot of 2: Vogue “Toddles” Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Vogue__Toddles__Dolls___________________-LOT93447.aspx,https://auctions.morphyauctions.com/ItemImages/000093/93447a_sm.jpeg,1,50,270,200,400,93447a_
446,Lot of 4 Michigan WPA Project Dolls.,http://auctions.morphyauctions.com/Lot_of_4_Michigan_WPA_Project_Dolls_-LOT256478.aspx,https://auctions.morphyauctions.com/ItemImages/000256/17075011_1_sm.jpeg,4,50,270,200,400,17075011_
